route_type,domains,method,path,component,file,line,authorization_trace,authorization_signals,feature_flags,persistence_signals
client,affiliate,,/research/partners/events,PartnerEvents,client/src/research/section.tsx,331,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/leads,PartnerLeads,client/src/research/section.tsx,332,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/links,PartnerLinks,client/src/research/section.tsx,329,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/onboarding,PartnerOnboarding,client/src/research/section.tsx,326,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate|organization,,/research/partners/organizations,PartnerOrganizations,client/src/research/section.tsx,336,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/payouts,PartnerPayouts,client/src/research/section.tsx,335,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/resources,PartnerResources,client/src/research/section.tsx,338,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/security,PartnerSecurity,client/src/research/section.tsx,340,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/support,PartnerSupport,client/src/research/section.tsx,339,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/partners/training,PartnerTraining,client/src/research/section.tsx,327,client_wrapper_only,partner-route-family|research-lazy-shell,,
client,affiliate,,/research/referrals,Redirect:/research/member/referrals,client/src/research/section.tsx,356,client_wrapper_only,,,
client,commerce,,/research/subscriptions,Redirect:/research/member/subscriptions,client/src/research/section.tsx,355,client_wrapper_only,,,
